match	company_name_1	company_name_2	company_country_1	company_country_2	company_website_1	company_website_2	company_market_cap_1	company_market_cap_2	company_employees_1	company_employees_2	company_industry_1	company_industry_2	company_address_1	company_address_2
0	Malus pumila	Nikola Tesla	Army	USA	Steve Wozniak'	https://www.tesla.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$1.2 Trillion', '$80 Billion']	[ ' 1 ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '	110,000	" 'Ronald Wayne']""]"""	[ 'Electric Vehicles ' , 'Automotive ' , 'Technology ' ]		
0	Delta Air Lines	Delta Electronics	US USA	Taiwan	https://www.delta.com/	https://www.deltaww.com/	['29,899 Million USD', '280 Million USD', 'Dec-2021', '72,459 Million USD', '68,572 Million USD', '3,887 Million USD']	['10,963 Million USD', '934 Million USD', 'Dec-2021', '12,721 Million USD', '7,328 Million USD', '5,393 Million USD']	['794', 'Georgia', '83,000', 'Ed Bastian', 'Collett E. Woolman']	['790', nan, '80,000', 'Ping Zheng', nan]	[ 'Industries ' , 'Airlines ' , 'Aviation ' , 'Transportation ' ]	['Technology', 'Electronics', 'Technology Hardware and Instruments', 'Capital Goods']		
0	Air Delta Lines	Delta Electronics	USA	Taiwan	https://www.delta.com/	https://www.deltaww.com/	['29,899 Million USD', '280 Million USD', 'Dec-2021', '72,459 Million USD', '68,572 Million USD', '3,887 Million USD']	['10,963 Million USD', '934 Million USD', 'Dec-2021', '12,721 Million USD', '7,328 Million USD', '5,393 Million USD']	[ '794 ' , , '83,000 ' , 'Ed Bastian ' 'Collett E. Woolman ' ]	['790', nan, '80,000', 'Ping Zheng', nan]	[ 'Industries ' , 'Airlines ' , 'Aviation ' , 'Transportation ' ]	[ 'Technology ' 'Electronics ' , 'Technology Hardware and Instruments ' , 'Capital Goods ]		
0	Delta Air Lines	electronics Delta Electronics	USA	Taiwan	https://www.delta.com/	https://www.deltaww.com/	['29,899 Million USD', '280 Million USD', 'Dec-2021', '72,459 Million USD', '68,572 Million USD', '3,887 Million USD']	['10,963 Million USD', '934 Million USD', 'Dec-2021', '12,721 Million USD', '7,328 Million USD', '5,393 Million USD']	[ '794 ' , 'Georgia ' , '83,000 ' , 'Ed Bastian ' , 'Collett E. Woolman ' ]	['790', nan, '80,000', 'Ping Zheng', nan]	['Industries', 'Airlines', 'Aviation', 'Transportation']	[ 'Technology ' , 'Electronics , ' 'Technology Hardware and Instruments ' , 'Capital Goods ' ]		
1	Google	Alphabet Inc	USA	USA	https://www.google.com/	https://www.abc.xyz/	['$1.8 Trillion', '$280 Billion']	['$1.75 Trillion', '$270 Billion']	150,000	148,000	['Technology', 'Internet', 'AI']	[ 'Technology ' , 'Advertising ' , 'AI ' ]		
1	Google	Alphabet Inc	America	Army	https://www.google.com/	https://www.abc.xyz/	['$1.8 Trillion', '$280 Billion']	['$1.75 Trillion', '$270 Billion']	150,000	148,000	[ 'Technology ' , 'Internet ' , 'AI ' ]	[ 'Technology ' , 'Advertising 'AI ' ]		
1	Google	Alphabet Inc	USA	USA	https://www.google.com/	https://www.abc.xyz/	['$1.8 Trillion', '$280 Billion']	['$1.75 Trillion', '$270 Billion']	150,000	148,000	['Technology', 'Internet', 'AI']	['Technology', 'Advertising', 'AI']		
0	Delta Air Lines	Delta Inc Electronics	USA	China Taiwan	https://www.delta.com/		['29,899 Million USD', '280 Million USD', 'Dec-2021', '72,459 Million USD', '68,572 Million USD', '3,887 Million USD']	['$24.6B', '$11.3B']	['794', 'Georgia', '83,000', 'Ed Bastian', 'Collett E. Woolman']	68,000	['Industries', 'Airlines', 'Aviation', 'Transportation']			No. 186, Ruey Kuang Road, Neihu District, Taipei, 114501
0	Delta Air Lines	Delta Electronics Inc	USA	Taiwan	https://www.delta.com/		['29,899 Million USD', '280 Million USD', 'Dec-2021', '72,459 Million USD', '68,572 Million USD', '3,887 Million USD']	['$24.6B', '$11.3B']	['794', 'Georgia', '83,000', 'Ed Bastian', 'Collett E. Woolman']	68,000	['Industries', 'Airlines', 'Aviation', 'Transportation']			No. 186, Ruey Kuang Road, Neihu District, Taipei, 114501
0	Delta Air Lines	Delta Inc Electronics	the States	Taiwan	https://www.delta.com/		['29,899 Million USD', '280 Million USD', 'Dec-2021', '72,459 Million USD', '68,572 Million USD', '3,887 Million USD']	['$24.6B', '$11.3B']	[ '794 ' , 'Georgia ' , '83,000 ' , 'Ed Bastian ' , 'Collett E. Woolman ' ]	68,000	[ 'Industries ' , 'Airlines ' , 'Aviation ' , 'Transportation ' ]			No. 186, Ruey Kuang Road, Neihu District, Taipei, 114501
0	Ibm	Siemens	USA	Germany	https://www.ibm.com/	https://www.siemens.com/	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	['120 Billion EUR', '20 Billion EUR']	['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']	303,000	[ 'Technology ' , 'Software and IT ' , 'Software Products ' , 'Computers Hardware ' , 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]	['Technology', 'Automation', 'Energy', 'Healthcare']		
0	Ibm	mho	USA	Germany	https://www.ibm.com/	https://www.siemens.com/	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	['120 Billion EUR', '20 Billion EUR']	['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']	303,000	[ 'Technology ' , 'Software and IT ' , 'Software Products ' , 'Computers Hardware ' , 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]	['Technology', 'Automation', 'Energy', 'Healthcare']		
0	Ibm	Siemens	USA	Germany	https://www.ibm.com/	https://www.siemens.com/	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	['120 Billion EUR', '20 Billion EUR']	['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']	303,000	[ 'Technology and , 'Software ' IT ' , 'Software Products ' , 'Computers Hardware ' , 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]	[ 'Technology ' , 'Automation ' , 'Energy ' , 'Healthcare ' ]		
0	Apple Hospitality REIT	APPLE INC.	USA	'California [ ( CA ) ' , 'UNITED STATES ' ]	https://applehospitalityreit.com	https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html	['933 Million USD', '18 Million USD', 'For Year ending Dec-2021', '4,790 Million USD', '1,643 Million USD', '3,147 Million USD']		['4,035', 'Virginia', '63', nan, nan]	[ '3192 ' , nan ]	['Real Estate', 'Consumer Services', 'Hotels', 'Property Investments']			['CUPERTINO', 'Headquarter']
0	Apple Hospitality Reit	APPLE INC .	USA	['California(CA)', 'UNITED STATES']	https://applehospitalityreit.com	https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html	['933 Million USD', '18 Million USD', 'For Year ending Dec-2021', '4,790 Million USD', '1,643 Million USD', '3,147 Million USD']		['4,035', 'Virginia', '63', nan, nan]	['3192', nan]	[ 'Real Estate ' , 'Hotels Services ' , 'Consumer ' , 'Property Investments ' ]			['CUPERTINO', 'Headquarter']
0	Apple Reit Hospitality	APPLE INC.	USA	[ 'California ( CA ) ' , 'UNITED STATES ' ]	https://applehospitalityreit.com	https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html	['933 Million USD', '18 Million USD', 'For Year ending Dec-2021', '4,790 Million USD', '1,643 Million USD', '3,147 Million USD']		['4,035', 'Virginia', '63', nan, nan]	[ '3192 ' ] nan ,	['Real Estate', 'Consumer Services', 'Hotels', 'Property Investments']	nan		['CUPERTINO', 'Headquarter']
0	Delta Electronics Iraqi National Congress	Toyota Corporation Toyota	Taiwan	Japan		https://www.toyota-corporation.com/	['$24.6B', '$11.3B']	['302 Billion USD', '30.2 Billion USD']	68,000	367,000		[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]	No. 186, Ruey Kuang Road, Neihu District, Taipei, 114501	
0	Delta Electronics Inc	Toyota Corporation	Taiwan	Japan		https://www.toyota-corporation.com/	['$24.6B', '$11.3B']	['302 Billion USD', '30.2 Billion USD']	68,000	367,000		['Automotive', 'Electric Vehicles', 'Mobility']	No. 186, Ruey Kuang Road, Neihu District, Taipei, 114501	
0	Delta Electronics Inc	Toyota Corporation	Taiwan	Japan		https://www.toyota-corporation.com/	['$24.6B', '$11.3B']	['302 Billion USD', '30.2 Billion USD']	68,000	367,000		[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]	No. 186, Ruey Kuang Road, Neihu District, Taipei, 114501	
0	Volkswagen motor	Toyota	Germany	Japan	https://www.volkswagen-motors.com/	https://www.toyota-global.com/	['498 Billion EUR', '69.5 Billion EUR']	['300 Billion USD', '30 Billion USD']	661,000	366,283	['Automotive', 'Electric Vehicles', 'Transportation']	['Automotive', 'Electric Vehicles']		
0	Volkswagen Motors	Toyota	Germany	Japan	https://www.volkswagen-motors.com/	https://www.toyota-global.com/	['498 Billion EUR', '69.5 Billion EUR']	['300 Billion USD', '30 Billion USD']	661,000	366,283	['Automotive', 'Electric Vehicles', 'Transportation']	['Automotive', 'Electric Vehicles']		
0	Volkswagen Motors	Toyota	Germany	Japan	https://www.volkswagen-motors.com/	https://www.toyota-global.com/	['498 Billion EUR', '69.5 Billion EUR']	['300 Billion USD', '30 Billion USD']	661,000	366,283	['Automotive', 'Electric Vehicles', 'Transportation']	[ 'Automotive ' , Vehicles ]		
0	Amazon.com	AMAZON ITALIA LOGISTICA SRL	USA	['ITALY', 'ITALY']	https://www.amazon.com/	https://www.info-clipper.com/en/company/italy/amazon-italia-logistica-srl.itd74gd6a.html	['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']		[ 5 ' , 'Washington ' , ' 1,335,000 ' , 'Andy Jassy ' , 'Jeff Bezos ]	[ '3903 ' , nan ]	[ 'eCommerce ' , 'Internet or Mobile App Based Business ' , 'Cloud Services ' , 'Software and IT ' , 'Artificial Intelligence ' , 'Technology ' , 'Consulting Services ' , 'Consumer Services ' , 'Software Products ' , 'Retail ' ]			['MILANO', 'Headquarter']
0	Amazon.com	AMAZON ITALIA LOGISTICA SRL	USA	[ 'ITALY ' , 'ITALY ' ]	https://www.amazon.com/	https://www.info-clipper.com/en/company/italy/amazon-italia-logistica-srl.itd74gd6a.html	['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']		[ ' 5 ' , 'Washington ' , ' 1,335,000 ' , 'Andy Jassy ' 'Jeff Bezos ' ]	[ Nan '3903 ' , nan ]	[ , 'Internet Mobile App Based Business ' , 'Cloud Services 'Software ' , 'Artificial Intelligence ' , ' 'Consulting Services ' , 'Consumer Services ' , 'Software Products ' 'Retail ' ]	nan		['MILANO', 'Headquarter']
0	Amazon.com	AMAZON ITALIA LOGISTICA SRL	USA USA	[ 'ITALY ' , 'ITALY ' ]	https://www.amazon.com/	https://www.info-clipper.com/en/company/italy/amazon-italia-logistica-srl.itd74gd6a.html	['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']		[ ' 5 ' , 'Washington ' , ' 1,335,000 ' , 'Andy Jassy ' , 'Jeff Bezos ' ]	['3903', nan]	[ 'eCommerce ' , 'Internet or Mobile App Based Business ' , 'Cloud Services ' , 'Software and IT ' , 'Artificial Intelligence ' , 'Technology 'Consumer , 'Consulting Services ' , ' Services ' , 'Software Products ' , 'Retail ' ]			['MILANO', 'Headquarter']
0	Apple	Microsoft Corporation	the States USA	Army USA	Steve Wozniak'	https://www.microsoft.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$2.45 Trillion', '$195 Billion']	[ ' 1 ' , ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '	218,000	'Ronald Wayne ' '' ] ] ''	[ 'Technology ' , ' , 'Enterprise Solutions '		
0	orchard apple tree Apple	Microsoft Corporation	USA	USA	Steve Wozniak'	https://www.microsoft.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$2.45 Trillion', '$195 Billion']	[ ' 1 ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '	218,000	" 'Ronald Wayne']""]"""	['Technology', 'Software', 'Enterprise Solutions']		
0	Apple	Microsoft Corporation	USA	USA	Steve Wozniak'	https://www.microsoft.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$2.45 Trillion', '$195 Billion']	['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'	218,000	" 'Ronald Wayne']""]"""	[ 'Technology ' , 'Software ' , 'Enterprise Solutions ' ]		
0	TESLA MOTORS INC.	Corporation Toyota	USA	Japan	https://www.teslamotors.com/	https://www.toyota-corporation.com/	['$900 Billion', '$75 Billion']	['302 Billion USD', '30.2 Billion USD']	108,000	367,000	[ 'Electric Vehicles ' , 'Batteries ' 'AI ' ]	[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]		
0	. MOTORS INC TESLA	Corporation Toyota	USA	Japan	https://www.teslamotors.com/	https://www.toyota-corporation.com/	['$900 Billion', '$75 Billion']	['302 Billion USD', '30.2 Billion USD']	108,000	367,000	['Electric Vehicles', 'Batteries', 'AI']	[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]		
0	TESLA MOTORS INC.	Toyota Corporation	USA	Japan	https://www.teslamotors.com/	https://www.toyota-corporation.com/	['$900 Billion', '$75 Billion']	['302 Billion USD', '30.2 Billion USD']	108,000	367,000	[ 'Electric Vehicles ' 'Batteries , ' , 'AI ' ]	[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]		
0	Machines Business International Corp	TESLA MOTORS INC.	United States of	USA		https://www.teslamotors.com/	['$126.9B', '$57.4B']	['$900 Billion', '$75 Billion']	307,600	108,000	nan nan	[ 'Electric Vehicles ' , 'Batteries ' , 'AI ' ]	1 New Orchard Road, Armonk, New York, 10504	
0	International Business Machines outside Corp	. MOTORS INC TESLA	United States of America	USA		https://www.teslamotors.com/	['$126.9B', '$57.4B']	['$900 Billion', '$75 Billion']	307,600	108,000		[ 'Electric fomite ' , 'Batteries ' , 'AI ' ]	1 New Orchard Road, Armonk, New York, 10504	
0	International Business Machines Corp	TESLA MOTORS INC .	America States of United	USA		https://www.teslamotors.com/	['$126.9B', '$57.4B']	['$900 Billion', '$75 Billion']	307,600	108,000		['Electric Vehicles', 'Batteries', 'AI']	1 New Orchard Road, Armonk, New York, 10504	
0	Amazon.com	Microsoft	USA	US Army	https://www.amazon.com/	https://www.microsoft.com/	['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']	['$2.5 Trillion', '$198 Billion']	[ ' 5 ' , 'Washington ' , ] 1,335,000 ' , 'Andy Jassy ' , 'Jeff Bezos ' '	221,000	[ 'eCommerce ' , 'Internet or Mobile Services Based Business ' , 'Cloud Services ' , 'Software and IT ' , 'Artificial Intelligence ' , 'Technology ' , 'Consulting Services ' , 'Consumer App ' , 'Software Products ' , 'Retail ' ]	['Technology', 'Software', 'Cloud Computing']		
0	Amazon.com	Microsoft	U.S.A. USA	USA	https://www.amazon.com/	https://www.microsoft.com/	['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']	['$2.5 Trillion', '$198 Billion']	['5', 'Washington', '1,335,000', 'Andy Jassy', 'Jeff Bezos']	221,000	['eCommerce', 'Internet or Mobile App Based Business', 'Cloud Services', 'Software and IT', 'Artificial Intelligence', 'Technology', 'Consulting Services', 'Consumer Services', 'Software Products', 'Retail']	['Technology', 'Software', 'Cloud Computing']		
0	Amazon.com	Microsoft	USA	USA	https://www.amazon.com/	https://www.microsoft.com/	['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']	['$2.5 Trillion', '$198 Billion']	['5', 'Washington', '1,335,000', 'Andy Jassy', 'Jeff Bezos']	221,000	[ 'eCommerce ' , 'Internet or Mobile App Based Business ' , 'Cloud Services ' , 'Software and IT ' , 'Artificial Intelligence ' , 'Technology ' , 'Consulting Services ' , 'Consumer Services ' , 'Software Products ' , 'Retail ' ]	['Technology', 'Software', 'Cloud Computing']		
0	Volkswagen Motors	Toyota Corporation	Germany	Japan	https://www.volkswagen-motors.com/	https://www.toyota-corporation.com/	['498 Billion EUR', '69.5 Billion EUR']	['302 Billion USD', '30.2 Billion USD']	661,000	367,000	[ 'Automotive ' , 'Electric Vehicles ' , 'Transportation ' ]	[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]		
0	Volkswagen drive Motors	Toyota Corporation	Germany	Japanese Archipelago Japan	https://www.volkswagen-motors.com/	https://www.toyota-corporation.com/	['498 Billion EUR', '69.5 Billion EUR']	['302 Billion USD', '30.2 Billion USD']	661,000	367,000	['Automotive', 'Electric Vehicles', 'Transportation']	[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]		
0	Motors Volkswagen	Corporation	Germany	Japan	https://www.volkswagen-motors.com/	https://www.toyota-corporation.com/	['498 Billion EUR', '69.5 Billion EUR']	['302 Billion USD', '30.2 Billion USD']	661,000	367,000	['Automotive', 'Electric Vehicles', 'Transportation']	[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]		
0	Siemens Engineering	Volkswagen	Germany	Germany	https://www.siemens-engineering.com/	https://www.volkswagen.com/	['121 Billion EUR', '20.2 Billion EUR']	['500 Billion EUR', '70 Billion EUR']	303,500	662,575	['Automation', 'Technology', 'Industrial']	[ 'Automotive ' , ' Vehicles 'Electric ]		
0	Siemens Engineering	Volkswagen	Germany	FRG	https://www.siemens-engineering.com/	https://www.volkswagen.com/	['121 Billion EUR', '20.2 Billion EUR']	['500 Billion EUR', '70 Billion EUR']	303,500	662,575	['Automation', 'Technology', 'Industrial']	Vehicles 'Automotive ' , 'Electric [ ' ]		
0	Engineering Siemens	Volkswagen	Germany	Germany	https://www.siemens-engineering.com/	https://www.volkswagen.com/	['121 Billion EUR', '20.2 Billion EUR']	['500 Billion EUR', '70 Billion EUR']	303,500	662,575	[ 'Automation 'Technology , ' ' , 'Industrial ' ]	[ 'Automotive ' , ' Vehicles 'Electric ]		
0	SAP Global	Volkswagen Motors	Germany	Germany	https://www.sap-global.com/	https://www.volkswagen-motors.com/	['149 Billion EUR', '26.5 Billion EUR']	['498 Billion EUR', '69.5 Billion EUR']	99,800	661,000	['Technology', 'Enterprise Solutions', 'Software']	[ 'Automotive ' , 'Electric Vehicles ' , ' ]		
0	orbicular SAP Global	Volkswagen drive Motors	Germany	Germany	https://www.sap-global.com/	https://www.volkswagen-motors.com/	['149 Billion EUR', '26.5 Billion EUR']	['498 Billion EUR', '69.5 Billion EUR']	99,800	661,000	['Technology', 'Enterprise Solutions', 'Software']	[ 'Automotive ' , 'Electric Vehicles 'Transportation , ' ' ]		
0	SAP Global	Volkswagen Motors	FRG	Germany	https://www.sap-global.com/	https://www.volkswagen-motors.com/	['149 Billion EUR', '26.5 Billion EUR']	['498 Billion EUR', '69.5 Billion EUR']	99,800	661,000	[ 'Technology , 'Enterprise Solutions ' , 'Software ]	['Automotive', 'Electric Vehicles', 'Transportation']		
0	Volkswagen motor Motors	Toyota Toyota Auto	Germany	Japan	https://www.volkswagen-motors.com/	https://www.toyota-auto.com/	['498 Billion EUR', '69.5 Billion EUR']	['298 Billion USD', '29.8 Billion USD']	661,000	365,500	' 'Automotive ' , 'Electric Vehicles [ , 'Transportation ' ]	[ 'Automotive ' ' 'Manufacturing , ]		
0	Motors Volkswagen	Toyota Auto	Germany	Japanese Islands	https://www.volkswagen-motors.com/	https://www.toyota-auto.com/	['498 Billion EUR', '69.5 Billion EUR']	['298 Billion USD', '29.8 Billion USD']	661,000	365,500	[ 'Automotive ' , 'Electric Vehicles ' , 'Transportation ' ]	['Automotive', 'Manufacturing']		
0	Volkswagen motor Motors	Toyota Auto	Germany	Japan	https://www.volkswagen-motors.com/	https://www.toyota-auto.com/	['498 Billion EUR', '69.5 Billion EUR']	['298 Billion USD', '29.8 Billion USD']	661,000	365,500	'Automotive ' , 'Electric Vehicles ' , 'Transportation ' ]	['Automotive', 'Manufacturing']		
0	Tesla TESLA MOTORS INC .	Inc Alphabet	USA	U. S. Army USA	https://www.teslamotors.com/	https://www.abc.xyz/	['$900 Billion', '$75 Billion']	['$1.75 Trillion', '$270 Billion']	108,000	148,000	['Electric Vehicles', 'Batteries', 'AI']	['Technology', 'Advertising', 'AI']		
0	TESLA MOTORS INC . INC	Alphabet Inc	USA U. S. Army	USA	https://www.teslamotors.com/	https://www.abc.xyz/	['$900 Billion', '$75 Billion']	['$1.75 Trillion', '$270 Billion']	108,000	148,000	[ 'Electric Vehicles ' , 'Batteries ' , 'AI ' ]	['Technology', 'Advertising', 'AI']		
0	TESLA MOTORS INC.	Alphabet Inc	USA	USA	https://www.teslamotors.com/	https://www.abc.xyz/	['$900 Billion', '$75 Billion']	['$1.75 Trillion', '$270 Billion']	108,000	148,000	[ 'Electric Vehicles ' , 'Batteries ' , 'AI ' ]	[ 'Technology ' , 'Advertising ' , 'AI ' ]		
0	Malus pumila Apple	Sony	USA	Japan	Steve Wozniak'	https://www.sony.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['120 Billion USD', '20 Billion USD']	['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'	109,700	'Ronald Wayne ' ] '' ] ''	['Technology', 'Consumer Electronics', 'Entertainment']		
0	orchard apple tree	Sony	USA	Japan	Steve Wozniak'	https://www.sony.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['120 Billion USD', '20 Billion USD']	['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'	109,700	'Ronald Wayne ' ] '' ] ''	['Technology', 'Consumer Electronics', 'Entertainment']		
0	Apple	Sony	USA Army	Japan	Steve Wozniak'	https://www.sony.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['120 Billion USD', '20 Billion USD']	[ ' 1 ' , 'California ' , '154,000 ' , 'Tim make ' , [ 'Steve Jobs '	109,700	'Ronald Wayne ' ] '' ] ''	['Technology', 'Consumer Electronics', 'Entertainment']		
0	Microsoft Corporation	google	USA U. S. Army	US Army	https://www.microsoft.com/	https://www.google.com/	['$2.45 Trillion', '$195 Billion']	['$1.8 Trillion', '$280 Billion']	218,000	150,000	['Technology', 'Software', 'Enterprise Solutions']	[ 'Technology ' , 'Internet ' 'AI ' ]		
0	Microsoft Corporation	Google	USA	USA	https://www.microsoft.com/	https://www.google.com/	['$2.45 Trillion', '$195 Billion']	['$1.8 Trillion', '$280 Billion']	218,000	150,000	['Technology', 'Software', 'Enterprise Solutions']	['Technology', 'Internet', 'AI']		
0	Microsoft Corporation	Google	USA	USA	https://www.microsoft.com/	https://www.google.com/	['$2.45 Trillion', '$195 Billion']	['$1.8 Trillion', '$280 Billion']	218,000	150,000	['Technology', 'Software', 'Enterprise Solutions']	[ 'Technology ' , 'Internet ' , 'AI ]		
0	Ibm	ABC Alphabet Inc	USA	USA	https://www.ibm.com/	https://www.abc.xyz/	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	['$1.75 Trillion', '$270 Billion']	['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']	148,000	['Technology', 'Software and IT', 'Software Products', 'Computers Hardware', 'Laptops', 'Cloud Services', 'Artificial Intelligence', 'Internet of Things', 'Electronics', 'Consumer Electronics']	[ 'Technology ' , 'Advertising ' , 'AI ' ]		
0	Ibm	Alphabet INC	USA Army	USA	https://www.ibm.com/	https://www.abc.xyz/	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	['$1.75 Trillion', '$270 Billion']	['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']	148,000	[ 'Technology hardware ' , 'Software and IT ' , 'Software Products ' , 'Computers Hardware ' , 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]	['Technology', 'Advertising', 'AI']		
0	Ibm	Alphabet Inc	US Army USA	USA US	https://www.ibm.com/	https://www.abc.xyz/	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	['$1.75 Trillion', '$270 Billion']	['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']	148,000	[ 'Technology ' , 'Software and IT ' , 'Software Products ' , 'Computers Hardware ' , 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]	['Technology', 'Advertising', 'AI']		
0	INC APPLE .	Corporation Microsoft	['California(CA)', 'UNITED STATES']	USA	https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html	https://www.microsoft.com/		['$2.45 Trillion', '$195 Billion']	[ '3192 ' , nan ]	218,000		['Technology', 'Software', 'Enterprise Solutions']	['CUPERTINO', 'Headquarter']	
0	APPLE INC .	Microsoft Corporation	[ 'California ( CA ) ' , 'UNITED STATES ' ]	USA the States	https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html	https://www.microsoft.com/		['$2.45 Trillion', '$195 Billion']	[ '3192 ' , nan ]	218,000	nan	['Technology', 'Software', 'Enterprise Solutions']	['CUPERTINO', 'Headquarter']	
0	APPLE . INC	Microsoft Corporation	['California(CA)', 'UNITED STATES']	United States of America	https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html	https://www.microsoft.com/		['$2.45 Trillion', '$195 Billion']	[ '3192 ' ] nan ,	218,000	nan	['Technology', 'Software', 'Enterprise Solutions']	['CUPERTINO', 'Headquarter']	
0	Amazon	Alphabet Inc	USA US	USA		https://www.abc.xyz/	['$960.28 B', '$94.13', '-1.43%', '-45.23%']	['$1.75 Trillion', '$270 Billion']	5	148,000		['Technology', 'Advertising', 'AI']		
0	Amazon	Alphabet Inc	U. S. Army	USA		https://www.abc.xyz/	['$960.28 B', '$94.13', '-1.43%', '-45.23%']	['$1.75 Trillion', '$270 Billion']	5	148,000	nan	[ 'Technology ' , 'Advertising , 'AI ' ]		
0	Amazon	Inc	USA	USA		https://www.abc.xyz/	['$960.28 B', '$94.13', '-1.43%', '-45.23%']	['$1.75 Trillion', '$270 Billion']	5	148,000		['Technology', 'Advertising', 'AI']		
0	. INC APPLE	Amazon	['California(CA)', 'UNITED STATES']	USA	https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html			['$960.28 B', '$94.13', '-1.43%', '-45.23%']	[ '3192 ' , nan ]	5 Little Phoebe	Nan nan	nan	['CUPERTINO', 'Headquarter']	
